fact_id,source,gender,age,grade_letter,raisedhands,visited_resources,announcements_view,discussion,absence_days,stage,topic,gpa,absences,study_time,parental_education,parental_support,tutoring,g1,g2,g3,failures,medu,fedu,math_score,science_score,english_score,avg_score,lunch,test_prep,exam_score,attendance,hours_studied,motivation_level,internet_access,tutoring_sessions,parental_involvement,family_income,previous_scores,sleep_hours
9434,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,93,22,medium,yes,0,low,medium,67,6
9435,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,91,22,high,yes,2,low,high,51,10
9436,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,96,15,low,yes,0,medium,low,54,7
9437,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,82,17,medium,yes,3,medium,medium,59,7
9438,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,99,26,medium,yes,1,medium,medium,74,10
9439,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,100,23,low,yes,0,high,low,69,4
9440,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,65,32,medium,yes,1,high,high,57,10
9441,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,94,27,low,yes,1,high,medium,70,7
9442,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,80,27,high,no,1,medium,high,65,6
9443,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,76,12,low,yes,0,medium,medium,71,5
9444,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,85,25,medium,yes,3,high,low,59,5
9445,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,62,20,high,no,1,medium,medium,80,6
9446,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,17,high,yes,2,medium,medium,52,7
9447,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,95,21,medium,no,0,low,low,69,8
9448,StudentFactors,female,16,A,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,93,69,26,low,no,0,high,medium,95,7
9449,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,77,23,low,yes,3,medium,medium,71,6
9450,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,98,15,medium,yes,1,medium,low,72,9
9451,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,77,24,high,yes,2,medium,high,53,10
9452,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,74,16,low,yes,0,medium,medium,80,9
9453,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,78,21,medium,yes,0,high,medium,97,6
9454,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,81,18,low,yes,2,medium,low,65,8
9455,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,85,19,low,yes,4,medium,high,70,8
9456,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,92,25,medium,yes,3,medium,medium,79,9
9457,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,78,14,low,yes,2,high,low,55,6
9458,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,93,32,medium,yes,0,high,medium,98,6
9459,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,81,9,medium,yes,1,high,medium,73,9
9460,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,74,16,low,yes,1,high,low,56,8
9461,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,86,22,medium,yes,0,low,high,67,5
9462,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,89,24,low,no,3,high,high,69,8
9463,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,82,19,medium,yes,0,medium,low,67,10
9464,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,62,20,medium,yes,2,high,medium,85,6
9465,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,67,22,high,yes,1,medium,low,67,6
9466,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,71,19,low,yes,2,medium,low,66,7
9467,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,71,28,medium,yes,2,medium,low,66,8
9468,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,87,25,medium,yes,1,low,low,89,7
9469,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,61,25,medium,yes,2,medium,medium,65,9
9470,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,90,14,medium,yes,1,medium,medium,51,7
9471,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,71,20,medium,yes,1,low,low,68,9
9472,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,72,18,medium,yes,4,high,low,64,6
9473,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,81,14,low,yes,2,high,low,95,5
9474,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,69,22,high,yes,1,high,medium,74,6
9475,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,95,17,high,yes,1,high,medium,62,5
9476,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,63,24,low,yes,2,medium,low,99,8
9477,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,78,14,medium,yes,1,medium,low,62,4
9478,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,94,30,low,yes,2,low,low,88,6
9479,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,85,15,high,yes,2,high,medium,82,7
9480,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,72,21,medium,yes,1,high,medium,73,5
9481,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,77,25,medium,yes,0,high,medium,70,7
9482,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,88,17,medium,no,2,high,medium,94,7
9483,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,99,25,medium,yes,1,medium,medium,74,9
9484,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,96,13,medium,yes,2,medium,medium,69,5
9485,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,74,29,medium,yes,0,high,medium,68,8
9486,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,100,20,medium,yes,0,medium,low,64,8
9487,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,60,16,low,yes,3,medium,high,70,7
9488,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,61,18,medium,yes,3,medium,low,56,6
9489,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,93,25,medium,yes,0,medium,high,53,5
9490,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,68,16,medium,yes,1,high,high,77,10
9491,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,62,16,low,yes,3,medium,high,73,7
9492,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,69,19,low,yes,2,medium,low,59,7
9493,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,77,13,low,yes,2,medium,low,55,10
9494,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,89,31,medium,yes,1,medium,high,57,7
9495,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,85,17,medium,yes,1,high,high,66,10
9496,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,70,25,medium,yes,2,low,medium,73,5
9497,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,21,medium,yes,1,low,medium,60,7
9498,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,97,14,medium,yes,2,low,high,88,5
9499,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,93,20,high,yes,0,high,low,60,7
9500,StudentFactors,female,16,A,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,93,73,25,medium,yes,2,medium,high,56,7
9501,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,99,19,medium,yes,1,high,low,100,6
9502,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,88,27,medium,yes,1,medium,low,72,7
9503,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,62,26,medium,yes,1,medium,medium,59,6
9504,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,61,26,low,no,0,high,medium,95,7
9505,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,67,17,medium,yes,0,low,medium,62,6
9506,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,89,14,low,yes,2,medium,low,96,9
9507,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,61,67,16,low,yes,1,medium,low,56,5
9508,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,80,21,low,yes,1,medium,medium,92,7
9509,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,64,23,medium,yes,3,medium,low,59,5
9510,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,97,7,medium,yes,3,low,medium,97,6
9511,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,74,20,medium,yes,1,low,high,79,6
9512,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,96,21,low,yes,2,medium,high,59,7
9513,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,98,18,medium,yes,2,high,low,92,7
9514,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,60,28,low,yes,0,low,low,70,5
9515,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,79,23,medium,no,2,medium,low,87,6
9516,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,61,28,low,yes,0,low,medium,82,6
9517,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,96,19,medium,no,3,medium,medium,86,5
9518,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,81,26,medium,yes,3,medium,low,67,9
9519,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,63,30,high,yes,2,high,low,97,5
9520,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,64,28,medium,yes,3,high,medium,78,7
9521,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,75,13,medium,yes,1,medium,low,54,10
9522,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,98,18,medium,yes,0,low,high,53,9
9523,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,88,18,medium,yes,2,low,medium,87,8
9524,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,95,23,high,yes,1,high,low,92,7
9525,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,75,24,medium,yes,1,medium,low,85,8
9526,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,62,62,15,high,yes,2,low,low,64,8
9527,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,99,20,low,yes,1,low,high,61,9
9528,StudentFactors,female,16,D,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,59,61,8,medium,yes,0,medium,medium,78,7
9529,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,98,29,low,yes,0,medium,low,60,9
9530,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,75,17,medium,yes,1,high,high,69,7
9531,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,60,20,medium,yes,3,medium,low,81,10
9532,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,88,18,low,yes,0,medium,medium,64,7
9533,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,99,27,medium,yes,2,medium,medium,69,5
9534,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,99,3,medium,yes,2,medium,high,68,7
9535,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,66,20,medium,yes,0,medium,high,73,8
9536,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,67,19,low,yes,0,high,medium,84,9
9537,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,83,17,high,yes,0,medium,low,89,6
9538,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,74,85,30,low,yes,2,medium,high,83,4
9539,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,90,15,high,yes,2,high,high,51,8
9540,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,67,25,medium,yes,0,low,medium,95,8
9541,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,98,22,medium,no,2,medium,high,79,5
9542,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,86,28,medium,yes,2,medium,medium,96,7
9543,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,94,16,medium,yes,0,high,low,98,7
9544,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,82,16,low,yes,3,low,low,73,8
9545,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,77,27,low,yes,0,medium,medium,96,6
9546,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,99,23,high,yes,1,low,medium,68,6
9547,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,83,11,high,yes,3,low,high,63,7
9548,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,95,17,low,yes,2,high,high,54,5
9549,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,98,22,medium,yes,1,medium,low,73,10
9550,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,73,87,25,low,yes,2,high,high,84,8
9551,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,82,16,medium,yes,3,medium,high,99,6
9552,StudentFactors,female,16,D,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,58,60,3,medium,yes,0,medium,medium,76,5
9553,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,62,23,medium,yes,1,high,high,87,5
9554,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,63,68,13,medium,yes,2,medium,low,95,8
9555,StudentFactors,male,16,D,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,59,67,8,low,yes,1,low,medium,77,5
9556,StudentFactors,male,16,D,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,58,70,3,medium,yes,0,medium,medium,58,7
9557,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,72,25,high,yes,1,medium,low,92,4
9558,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,74,21,medium,yes,0,medium,low,79,8
9559,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,77,19,medium,no,3,high,low,88,8
9560,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,67,64,28,low,yes,2,high,high,83,7
9561,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,62,24,medium,yes,0,high,medium,53,7
9562,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,87,30,high,yes,1,high,low,58,8
9563,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,66,81,12,high,yes,2,medium,high,64,7
9564,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,68,78,20,medium,yes,2,medium,high,64,8
9565,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,65,85,10,medium,yes,0,medium,low,92,5
9566,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,71,93,19,medium,yes,1,high,medium,80,8
9567,StudentFactors,female,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,64,77,19,low,yes,2,medium,low,54,7
9568,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,72,86,24,high,yes,1,medium,medium,69,9
9569,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,69,98,20,low,yes,4,low,high,78,7
9570,StudentFactors,male,16,C,50,65,39,39,under-7,middleschool,it,1.89,15,9.71,2,2,0,11,11,11,0,2,2,66,66,66,66.0,standard,none,70,94,24,medium,yes,1,medium,low,63,7
